"asset_id","name","category","priority","pipeline","key_colour","palette_constraint","asset_type","view","suggested_size","nine_slice","subject","description_or_lore","faction","faction_palette","faction_visual_signature","biome","biome_visual_identity_status","manufacturer","manufacturer_visual_identity","rarity","rarity_hex","used_in","additional_context"
"biome-hazard:Derelict Expanse:floatingDebris","floatingDebris","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","floatingDebris","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-hazard:Derelict Expanse:brokenGravityFields","brokenGravityFields","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","brokenGravityFields","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-hazard:Derelict Expanse:radiationPockets","radiationPockets","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","radiationPockets","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-hazard:Derelict Expanse:fuelFires","fuelFires","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","fuelFires","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-hazard:Derelict Expanse:unstableWreckage","unstableWreckage","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","unstableWreckage","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:ghostCarriers","ghostCarriers","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","ghostCarriers","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:abandonedBridges","abandonedBridges","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","abandonedBridges","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:cryoEscapePods","cryoEscapePods","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","cryoEscapePods","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:fleetCommandShips","fleetCommandShips","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","fleetCommandShips","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:prototypeHangars","prototypeHangars","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","prototypeHangars","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:researchVessels","researchVessels","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","researchVessels","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
"biome-poi:Derelict Expanse:cargoVaults","cargoVaults","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","cargoVaults","","","","","Gravewake","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""derelict-expanse"",""biomeLore"":""Millions of ships, thousands of years of losing. Some still transmit. Some are still sealed. Nothing here was ever salvaged, and nobody who studies the Expanse can agree on why.""}"
