"asset_id","category","subtype","name","prompt"
"escort-fighter","06-enemies","move","Escort Fighter","Move-cycle animation state, top-down/side hybrid game-ready view. Escort Fighter, a fighter of the Stellar Nomads (roles: support). Its job was never to win the fight. Its job is to make sure something else survives it. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"escort-fighter","06-enemies","attack","Escort Fighter","Attack animation state, top-down/side hybrid game-ready view. Escort Fighter, a fighter of the Stellar Nomads (roles: support). Its job was never to win the fight. Its job is to make sure something else survives it. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"escort-fighter","06-enemies","death","Escort Fighter","Death animation state, top-down/side hybrid game-ready view. Escort Fighter, a fighter of the Stellar Nomads (roles: support). Its job was never to win the fight. Its job is to make sure something else survives it. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"junker-gunship","06-enemies","idle","Junker Gunship","Idle animation state, top-down/side hybrid game-ready view. Junker Gunship, a heavyAssault of the Stellar Nomads (roles: tank). Three different hull classes welded into one. None of the original owners would recognise it, or want to. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"junker-gunship","06-enemies","move","Junker Gunship","Move-cycle animation state, top-down/side hybrid game-ready view. Junker Gunship, a heavyAssault of the Stellar Nomads (roles: tank). Three different hull classes welded into one. None of the original owners would recognise it, or want to. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"junker-gunship","06-enemies","attack","Junker Gunship","Attack animation state, top-down/side hybrid game-ready view. Junker Gunship, a heavyAssault of the Stellar Nomads (roles: tank). Three different hull classes welded into one. None of the original owners would recognise it, or want to. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"junker-gunship","06-enemies","death","Junker Gunship","Death animation state, top-down/side hybrid game-ready view. Junker Gunship, a heavyAssault of the Stellar Nomads (roles: tank). Three different hull classes welded into one. None of the original owners would recognise it, or want to. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"repair-frigate","06-enemies","idle","Repair Frigate","Idle animation state, top-down/side hybrid game-ready view. Repair Frigate, a supportUnit of the Stellar Nomads (roles: healer). Every panel on it has been cut from something else that stopped flying. It has never once stopped flying itself. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"repair-frigate","06-enemies","move","Repair Frigate","Move-cycle animation state, top-down/side hybrid game-ready view. Repair Frigate, a supportUnit of the Stellar Nomads (roles: healer). Every panel on it has been cut from something else that stopped flying. It has never once stopped flying itself. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"repair-frigate","06-enemies","attack","Repair Frigate","Attack animation state, top-down/side hybrid game-ready view. Repair Frigate, a supportUnit of the Stellar Nomads (roles: healer). Every panel on it has been cut from something else that stopped flying. It has never once stopped flying itself. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"repair-frigate","06-enemies","death","Repair Frigate","Death animation state, top-down/side hybrid game-ready view. Repair Frigate, a supportUnit of the Stellar Nomads (roles: healer). Every panel on it has been cut from something else that stopped flying. It has never once stopped flying itself. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"nomad-flagship","06-enemies","idle","Nomad Flagship","Idle animation state, top-down/side hybrid game-ready view. Nomad Flagship, a destroyer of the Stellar Nomads (roles: elite/tank/commander). It has been rebuilt so many times the fleet stopped calling it by its old name. It is simply the ship that doesn't sink. palette #5c7a8c/#a3b8a6/#c9d98c, silhouette recomposed every season House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
